Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_HR,Pitch_BB,Pitch_SO,Field_DP,Field_E,Pitch_H,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
60,1315,193,66,16,426,568,165,79,18,448,598,146,0.9073523621039118,0.4999997385879252,2630.0013750282324,0.8888888888888888,0.9508928571428571,0.9498327759197325
77,1381,202,53,14,527,451,183,91,18,700,599,114,0.9070156767832483,0.4999998513477998,2762.000821154998,0.7777777777777778,0.7528571428571429,0.7529215358931552
78,1438,218,85,36,456,516,86,76,42,531,601,114,0.9069881571958969,0.4999998219991912,2876.0010238610166,0.8571428571428571,0.8587570621468926,0.8585690515806988
80,1748,295,88,53,452,359,125,84,56,479,421.3,126,0.9069503628107101,0.4999998540657714,3496.001020372424,0.9464285714285714,0.9436325678496869,0.8521243769285545
85,1741,259,108,70,434,428,97,75,74,457,450,134,0.9068603994148375,0.49999985086028265,3482.0010386093013,0.9459459459459459,0.949671772428884,0.9511111111111111
98,1781,306,99,103,498,401,139,77,108,524,422,166,0.9065005893672801,0.4999998576259526,3562.0010142730025,0.9537037037037037,0.950381679389313,0.9502369668246445
79,1587,264,66,87,471,451,68,58,93,502,481,155,0.9062265089880364,0.49999982514309416,3174.0011099920266,0.9354838709677419,0.9382470119521913,0.9376299376299376
79,1645,284,66,71,496,372,91,91,76,529,421.3,150,0.9062265089880364,0.49999983729302455,3290.0010706122466,0.9342105263157895,0.9376181474480151,0.8829812485164965
65,1524,266,82,76,460,489,65,75,80,484,514,176,0.9069012578432527,0.4999998054178671,3048.0011861731437,0.95,0.9504132231404959,0.9513618677042801
62,1525,277,62,58,469,445,96,70,61,497,471,176,0.9071109510286948,0.49999980829874724,3050.0011693780903,0.9508196721311475,0.9436619718309859,0.9447983014861996
86,1505,290,80,66,576,504,80,45,69,606,530,154,0.9063238055384143,0.49999980047001286,3010.001201171002,0.9565217391304348,0.9504950495049505,0.9509433962264151
67,1489,304,70,79,523,579,98,75,83,550,609,160,0.9064001864642577,0.49999979611443035,2978.001214342948,0.9518072289156626,0.9509090909090909,0.9507389162561576
66,1531,302,65,80,513,610,77,84,84,540,642,168,0.9069309754239071,0.4999998073456039,3062.0011798159762,0.9523809523809523,0.95,0.9501557632398754
66,1580,288,73,70,533,555,73,65,74,561,584,164,0.9063701225782752,0.49999981898775053,3160.0011439978307,0.9459459459459459,0.9500891265597148,0.9503424657534246
59,1434,262,69,69,558,597,77,64,74,599,640,174,0.9056938832446803,0.49999978862319294,2868.001212457878,0.9324324324324325,0.9315525876460768,0.9328125
71,1510,269,63,66,548,673,46,33,70,584,717,171,0.9064001864642577,0.49999980686636425,3020.0011665276106,0.9428571428571428,0.9383561643835616,0.9386331938633193
69,1541,310,54,78,632,598,48,27,83,674,637,147,0.9063852342360631,0.49999981455134035,3082.001143105962,0.9397590361445783,0.9376854599406528,0.9387755102040817
61,1601,319,70,84,666,668,66,24,90,710,712,152,0.9064149817333977,0.49999982820443395,3202.001100179183,0.9333333333333333,0.9380281690140845,0.9382022471910112
48,1655,320,46,75,541,536,35,28,79,569,564,175,0.9061403038047542,0.49999983504234957,3310.001092020006,0.9493670886075949,0.9507908611599297,0.950354609929078
45,1528,255,53,96,588,637,50,40,101,619,670,151,0.9065414596712038,0.49999980638533426,3056.001183373295,0.9504950495049505,0.9499192245557351,0.9507462686567164
70,1497,292,61,124,585,675,54,42,130,615,710,186,0.905806264245748,0.49999979843789366,2994.001206954379,0.9538461538461539,0.9512195121951219,0.9507042253521126
74,1515,296,61,96,670.25,581,53,41,101,757,611,164,0.9056468509206721,0.4999998032143751,3030.001192521356,0.9504950495049505,0.8854029062087186,0.9509001636661211
77,1352,244,38,83,606,689,39,46,88,646,734,135,0.9057169423371344,0.4999997592080062,2704.0013022037297,0.9431818181818182,0.9380804953560371,0.9386920980926431
94,1397,235,47,76,559,635,46,35,80,588,668,149,0.9060861645194422,0.49999976861492895,2794.001292980375,0.95,0.9506802721088435,0.9505988023952096
87,1397,231,40,68,536,595,35,33,73,575,638,132,0.9054979957619532,0.4999997774811849,2794.0012434356922,0.9315068493150684,0.9321739130434783,0.932601880877743
69,1420,231,48,88,489,750,35,37,93,514,789,165,0.9058278931416256,0.49999977598927614,2840.0012723814816,0.946236559139785,0.9513618677042801,0.9505703422053232
62,1302,199,55,95,613,698,73,52,100,645,734,178,0.905160241744304,0.499999733603282,2604.0013873948465,0.95,0.9503875968992248,0.9509536784741145
62,1523,266,66,67,612,606,67,47,71,648,642,186,0.9060490064332924,0.4999998078230619,3046.001170742357,0.9436619718309859,0.9444444444444444,0.9439252336448598
56,1369,224,32,123,664,736,40,41,129,698,774,162,0.9059719969443657,0.49999975887345677,2738.0013204095876,0.9534883720930233,0.9512893982808023,0.9509043927648578
61,1335,247,45,112,670.25,783,41,42,118,757,824,163,0.9065005893672801,0.4999997463494614,2670.001354494563,0.9491525423728814,0.8854029062087186,0.9502427184466019
55,1355,235,49,90,548,729,37,40,95,576,767,186,0.9060861645194422,0.4999997537703909,2710.0013345651387,0.9473684210526315,0.9513888888888888,0.9504563233376793
67,1410,237,48,86,568,757,35,36,90,598,796,185,0.9057397044406477,0.4999997726537986,2820.001282233159,0.9555555555555556,0.9498327759197325,0.9510050251256281
57,1377,205,52,55,492,667,35,33,58,518,702,160,0.9055489589222269,0.4999997618595152,2754.001311678415,0.9482758620689655,0.9498069498069498,0.9501424501424501
60,1329,186,41,57,589,781,36,48,60,620,822,167,0.9058911778520482,0.4999997441675314,2658.001360006099,0.95,0.95,0.9501216545012166
73,1307,208,36,96,592,763,41,44,101,623,803,149,0.9051293469230596,0.49999973553719007,2614.0013826123018,0.9504950495049505,0.9502407704654896,0.950186799501868
81,1413,204,42,93,537,745,61,37,99,572,794,169,0.9042189511918559,0.4999997795449455,2826.001246012517,0.9393939393939394,0.9388111888111889,0.9382871536523929
78,1306,206,23,114,511,774,35,37,121,541,820,168,0.9044399404907298,0.4999997385879252,2612.001365617393,0.9421487603305785,0.944547134935305,0.9439024390243902
78,1304,191,24,115,564,726,38,25,121,593,764,171,0.9055489589222269,0.4999997343793827,2608.001385477876,0.9504132231404959,0.9510961214165261,0.9502617801047121
94,1375,217,35,129,627,843,39,25,136,660,887,181,0.9040764853957337,0.49999976087035536,2750.0013152136744,0.9485294117647058,0.95,0.9503945885005637
95,1393,227,36,149,581,902,39,30,149,581,902,173,0.9046425512590116,0.49999974232767774,2786.0014357509194,1,1,1
77,1363,225,34,156,516,931,45,32,156,516,931,152,0.9044818582246311,0.49999973085997235,2726.0014673522205,1,1,1
86,1359,207,32,146,469,940,97,34,146,469,940,157,0.9033549332319981,0.49999972927329916,2718.0014716711426,1,1,1
97,1357,229,23,162,537,1019,78,38,162,537,1019,159,0.9033549332319981,0.49999972847469576,2714.001473840152,1,1,1
94,1299,227,38,125,529,907,67,31,125,529,907,152,0.9046425512590116,0.49999971129239384,2598.001500125588,1,1,1
98,1444,246,35,177,520,938,56,44,179,527,950,144,0.9042189511918559,0.4999997660757428,2888.0013511471416,0.9888268156424581,0.9867172675521821,0.9873684210526316
76,1320,216,44,139,534,1008,54,37,140,537,1014,145,0.9046033900893089,0.49999971648642766,2640.001496952511,0.9928571428571429,0.994413407821229,0.9940828402366864
91,1187,215,28,133,570,1019,78,32,133,570,1019,131,0.9043972888920141,0.49999971129239384,2374.0013707845055,1,1,1
109,1465,234,29,175,634,806,82,45,175,634,806,145,0.9034173732376599,0.4999997670328134,2930.0013651883496,1,1,1
108,1424,213,25,179,670.25,952,84,39,179,717,952,148,0.9042647362991719,0.49999975342444136,2848.0014044950744,1,0.9347977684797768,1
104,1417,212,26,162,670.25,865,68,39,166,706,887,152,0.9041723296466183,0.49999976316887623,2834.0013423594455,0.9759036144578314,0.9493626062322946,0.9751972942502819
84,1213,203,31,105,533,984,82,43,110,561,1035,158,0.9036546632818494,0.49999971129239384,2426.001400810114,0.9545454545454546,0.9500891265597148,0.9507246376811594
97,1474,229,48,119,648,752,146,64,119,648,752,184,0.9043538843030066,0.49999976986904626,2948.001356852728,1,1,1
91,1418,226,27,116,509,770,145,58,116,509,770,174,0.9047189473957922,0.49999975133335056,2836.001410437937,1,1,1
92,1408,228,34,126,591,850,106,56,128,602,866,178,0.903873700904011,0.49999975719020506,2816.0013675054292,0.984375,0.9817275747508306,0.9815242494226328
88,1326,213,28,119,519,883,150,61,119,519,883,157,0.9043097069334213,0.4999997156305381,2652.0015082964837,1,1,1
98,1442,232,25,149,563,951,91,51,150,566,957,186,0.9037663315081383,0.4999997625155493,2884.0013698109624,0.9933333333333333,0.9946996466431095,0.9937304075235109
91,1406,250,23,155,555,869,75,61,156,558,874,167,0.9039770113654614,0.49999975027781596,2812.0014044382647,0.9935897435897436,0.9946236559139785,0.994279176201373
104,1427,263,24,184,619,863,101,50,187,631,879,164,0.9046810651376977,0.4999997634945292,2854.001349973866,0.983957219251337,0.9809825673534073,0.981797497155859
100,1523,258,29,156,587,766,111,38,156,587,766,178,0.9033549332319981,0.499999784438996,3046.0013131982023,1,1,1
91,1362,255,23,136,623,700,63,52,209.25,757,1080,176,0.9036546632818494,0.4999998867292178,2724.000617099361,0.6499402628434886,0.8229854689564069,0.6481481481481481
94,1478,259,27,179,634,796,49,38,179,634,796,140,0.9034173732376599,0.4999997711129951,2956.0013531805926,1,1,1
98,1492,283,27,168,601,800,61,33,168,601,800,159,0.9044399404907298,0.4999997753883087,2984.0013404831757,1,1,1
85,1374,234,23,160,620,884,51,36,160,620,884,166,0.9045230605819398,0.49999973515209684,2748.001455604847,1,1,1
84,1460,235,23,199,608,914,69,43,209.25,612,920,169,0.9042189511918559,0.4999997682997978,2920.0013531298077,0.951015531660693,0.9934640522875817,0.9934782608695653
73,1425,223,23,169,563,862,64,34,169,563,862,163,0.9049676543262872,0.4999997537703909,2850.001403509463,1,1,1
67,1437,219,23,199,524,939,69,45,209.25,524,939,174,0.903873700904011,0.49999975786561446,2874.001391789122,0.951015531660693,1,1
54,1283,200,23,138,507,874,69,44,139,510,879,173,0.9043538843030066,0.49999971129239384,2566.0014816482903,0.9928057553956835,0.9941176470588236,0.9943117178612059
87,1369,238,33,129,593,957,118,55,129,593,957,163,0.9033549332319981,0.49999973321395547,2738.0014609211594,1,1,1
76,1336,235,23,133,664,968,95,52,134,668,974,152,0.9033549332319981,0.49999972319657027,2672.001479238347,0.9925373134328358,0.9940119760479041,0.9938398357289527
67,1421,256,29,170,528,974,50,33,170,528,974,172,0.9033549332319981,0.49999975238220695,2842.0014074602327,1,1,1
89,1423,243,36,148,647,827,89,48,148,647,827,168,0.9033549332319981,0.49999975307776223,2846.0014054820713,1,1,1
85,1470,287,24,157,655,930,73,54,157,655,930,171,0.9033549332319981,0.49999976861492895,2940.0013605448476,1,1,1
91,1514,268,29,199,634,947,100,24,209.25,757,1173,149,0.9033549332319981,0.4999998957486291,3028.000631346434,0.951015531660693,0.8375165125495376,0.8073316283034954
80,1425,258,30,195,646,903,104,51,209.25,727,1016,159,0.9033549332319981,0.4999998054178671,2850.0011091185893,0.931899641577061,0.8885832187070152,0.8887795275590551
88,1557,299,29,199,645,915,76,40,209.25,645,915,173,0.9033549332319981,0.4999997937505595,3114.0012845220454,0.951015531660693,1,1
98,1498,264,23,196,586,952,63,26,196,586,952,148,0.9033549332319981,0.4999997771839979,2996.0013351140797,1,1,1
79,1520,303,23,199,593,903,86,48,209.25,593,903,144,0.9033549332319981,0.4999997835872576,3040.0013157900435,0.951015531660693,1,1
78,1572,299,23,199,615,890,107,46,203,615,890,186,0.9033549332319981,0.4999997976678386,3144.001272265146,0.9802955665024631,1,1
74,1508,310,23,184,558,900,126,65,184,558,900,151,0.9042189511918559,0.4999997801293191,3016.0013262605303,1,1,1
63,1367,264,24,137,517,995,134,53,138,520,1001,138,0.9046425512590116,0.49999973553719007,2734.0014460834095,0.9927536231884058,0.9942307692307693,0.994005994005994
67,1353,311,27,165,452,993,110,48,165,452,993,173,0.9033549332319981,0.4999997268668514,2706.001478197408,1,1,1
78,1614,319,23,169,528,949,101,41,169,528,949,161,0.9039258492063404,0.4999998080611256,3228.001239157849,1,1,1
74,1492,296,27,189,447,902,83,37,189,447,902,154,0.9037663315081383,0.4999997753883087,2984.0013404831757,1,1,1
44,1533,221,79,25,664,450,196,91,31,757,552,131,0.9082961083349883,0.4999998586836495,3066.0008665521063,0.8064516129032258,0.8771466314398944,0.8152173913043478
86,1356,190,79,41,461,816,245,91,44,495,875,117,0.9070858063434505,0.4999997638195109,2712.0012810435783,0.9318181818181818,0.9313131313131313,0.9325714285714286
79,1344,206,72,43,448,626,196,91,46,477,667,119,0.9069694206674218,0.4999997561717799,2688.0013108211506,0.9347826086956522,0.939203354297694,0.9385307346326837
105,2241,282,105,42,248.25,359,105,45,126,377,421.3,178,0.908432943790823,0.4999999238845548,4482.000682298954,0.3333333333333333,0.6584880636604774,0.8521243769285545
98,2343,320,108,35,248.25,359,61,29,101,377,421.3,186,0.908432943790823,0.4999999238845548,4686.000713354061,0.3465346534653465,0.6584880636604774,0.8521243769285545
42,1187,167,53,14,248.25,477,128,91,20,377,1059,98,0.908432943790823,0.4999999238845548,2374.000361396189,0.7,0.6584880636604774,0.45042492917847027
47,1468,211,83,14,273,559,278,91,18,461,943,98,0.908432943790823,0.4999999185074343,2936.0004785244237,0.7777777777777778,0.5921908893709328,0.5927889713679746
96,1369,203,108,49,322,833,210,91,75,492,1173,107,0.9084216422840462,0.4999998857525162,2738.000625619364,0.6533333333333333,0.6544715447154471,0.7101449275362319
61,1244,184,88,25,415,786,301.79999999999995,91,37,617,1168,137,0.9083241296436937,0.49999985374989653,2488.0007277407276,0.6756756756756757,0.6726094003241491,0.672945205479452
59,1169,167,63,14,469,746,301.79999999999995,91,18,580,923,98,0.9083566069263989,0.49999976087035536,2338.001118170753,0.7777777777777778,0.8086206896551724,0.8082340195016251
92,1604,242,108,37,563,401,301.79999999999995,91,44,676,481,101,0.9083700782516048,0.49999986506999494,3208.000865711146,0.8409090909090909,0.8328402366863905,0.8336798336798337
67,1263,192,83,22,352,566,301.79999999999995,91,26,416,669,98,0.9082025855681872,0.4999997756890943,2526.001133219204,0.8461538461538461,0.8461538461538461,0.8460388639760837
84,1451,186,82,24,502,643,301.79999999999995,91,29,602,772,98,0.9083503235228265,0.49999983504234957,2902.000957414519,0.8275862068965517,0.8338870431893688,0.832901554404145
71,1325,167,76,14,596,724,301.79999999999995,91,48,757,1173,98,0.9081535128206392,0.4999999238845548,2650.000403411921,0.2916666666666667,0.7873183619550859,0.6172208013640239
85,1460,170,108,36,661,664,301.79999999999995,91,43,757,797,101,0.9082975556999243,0.49999983710723295,2920.0009512940696,0.8372093023255814,0.8731836195508587,0.8331242158092849
51,1479,176,108,33,550,529,250,91,36,606,583,115,0.9083515883999176,0.4999998118107569,2958.001113327981,0.9166666666666666,0.9075907590759076,0.9073756432246999
75,1596,204,107,34,669,403,290,91,42,757,502,98,0.908067054575195,0.4999998736135725,3192.000806851157,0.8095238095238095,0.8837516512549538,0.8027888446215139
113,2084,320,108,42,653,359,301.79999999999995,91,53,757,421.3,147,0.9077347956692525,0.4999999238845548,4168.000634498448,0.7924528301886793,0.8626155878467635,0.8521243769285545
108,1907,293,108,31,442,359,301.79999999999995,91,39,551,421.3,98,0.907684850489784,0.49999991143194006,3814.000675597281,0.7948717948717948,0.8021778584392014,0.8521243769285545
113,1944,260,108,29,485,359,301.79999999999995,91,36,609,421.3,111,0.9077388051426432,0.49999991608599575,3888.0006525154067,0.8055555555555556,0.7963875205254516,0.8521243769285545
112,1974,303,82,24,545,359,301.79999999999995,91,30,679,421.3,114,0.9076219614697386,0.49999991737722255,3948.0006523895586,0.8,0.8026509572901326,0.8521243769285545
104,1722,167,84,14,564,359,272,91,18,613,421.3,98,0.9076629895838391,0.49999985732157204,3444.000982769292,0.7777777777777778,0.9200652528548124,0.8521243769285545
94,1652,223,78,19,458,419,301.79999999999995,91,21,501,459,115,0.9075835579851027,0.4999998470416634,3304.0010107489975,0.9047619047619048,0.9141716566866267,0.9128540305010894
88,1445,234,70,34,512,620,160,57,36,539,652,110,0.9071828952517034,0.4999997835872576,2890.0012508661925,0.9444444444444444,0.9499072356215214,0.950920245398773
49,1299,206,56,38,494,674,135,91,40,520,709,147,0.907292298160165,0.49999973204084125,2598.001392316535,0.95,0.95,0.9506346967559943
89,1469,231,40,26,248.25,1006,276,78,40,377,1173,98,0.908432943790823,0.49999990262438954,2938.0005721791986,0.65,0.6584880636604774,0.8576300085251491
108,2300,320,108,16,324,359,301.79999999999995,91,86,757,556,129,0.908432943790823,0.4999999238845548,4600.000700262202,0.18604651162790697,0.42800528401585203,0.64568345323741
134,2333,320,107,24,248.25,359,162,48,83,377,421.3,151,0.908432943790823,0.4999999238845548,4666.000710309443,0.2891566265060241,0.6584880636604774,0.8521243769285545
118,2554,320,108,36,248.25,359,107,74,99,467,421.3,178,0.908432943790823,0.4999999238845548,5108.000777595506,0.36363636363636365,0.5315845824411135,0.8521243769285545
120,2270,301,108,42,248.25,359,75,48,97,377,421.3,186,0.908432943790823,0.4999999238845548,4540.000691128348,0.4329896907216495,0.6584880636604774,0.8521243769285545
146,2305,320,108,29,248.25,359,301.79999999999995,91,59,377,421.3,169,0.908432943790823,0.4999999238845548,4610.000701784512,0.4915254237288136,0.6584880636604774,0.8521243769285545
94,1612,218,108,44,394,359,187,72,52,469,421.3,124,0.9078144919104668,0.49999986436631944,3224.0008745662094,0.8461538461538461,0.8400852878464818,0.8521243769285545
91,1603,231,108,50,325,443,156,91,59,384,524,119,0.9073903188691678,0.4999998609108227,3206.0008918400526,0.847457627118644,0.8463541666666666,0.8454198473282443
107,1568,261,108,56,308,659,166,91,66,377,774,101,0.9072132907253859,0.49999985247608564,3136.000925270264,0.8484848484848485,0.8169761273209549,0.851421188630491
100,1361,204,108,27,365,600,106,51,28,384,631,98,0.9069788285956646,0.4999997561717799,2722.0013274014777,0.9642857142857143,0.9505208333333334,0.9508716323296355
83,1257,176,74,31,518,584,140,67,33,552,629,98,0.9074326477067072,0.499999721541546,2514.0014000898864,0.9393939393939394,0.9384057971014492,0.9284578696343402
52,1287,168,79,14,313,465,104,82,18,377,626,98,0.9076450283730223,0.49999972727014874,2574.00140401404,0.7777777777777778,0.830238726790451,0.7428115015974441
