Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,winsor_Field_E_trans,winsor_Pitch_H_trans,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
63,1367,264,24,137,517,995,134,53,1375,138,520,1001,126,138,0.9046425512590116,0.49999973553719007,0.9941818181818182,0.9927536231884058,0.9942307692307693,0.994005994005994
67,1353,311,27,165,452,993,110,48,1353,165,452,993,100.75,173,0.9034018852397274,0.4999997268668514,1,1,1,1
78,1614,319,23,169,528,949,101,41,1614,169,528,949,110,161,0.9039258492063404,0.4999998080611256,1,1,1,1
74,1492,296,27,189,447,902,83,37,1492,189,447,902,107,154,0.9037663315081383,0.4999997753883087,1,1,1,1
44,1533,221,79,25,664,450,196,91,1881,31,755.5,552,603,97,0.9082961083349883,0.4999998586836495,0.8149920255183413,0.8064516129032258,0.8788881535407015,0.8152173913043478
79,1344,206,72,43,448,626,196,91,1432,46,477,667,247,119,0.9069694206674218,0.4999997561717799,0.9385474860335196,0.9347826086956522,0.939203354297694,0.9385307346326837
105,2241,282,105,42,243.75,354.70000000000005,105,45,2642.5,126,369.75,420,726.5,131,0.9084433966242935,0.49999992839555013,0.8480605487228003,0.3333333333333333,0.6592292089249493,0.8445238095238097
98,2343,319,107,35,243.75,354.70000000000005,61,29,2642.5,101,369.75,420,726.5,109,0.9084433966242935,0.49999992839555013,0.8866603595080417,0.3465346534653465,0.6592292089249493,0.8445238095238097
47,1468,211,83,13.75,273,559,300.8499999999999,91,2477,17,461,943,726.5,100,0.9084433966242935,0.4999999185074343,0.5926524020993137,0.8088235294117647,0.5921908893709328,0.5927889713679746
61,1244,184,88,25,415,786,300.8499999999999,91,1849,37,617,1168,623,97,0.9083241296436937,0.49999985374989653,0.672796106003245,0.6756756756756757,0.6726094003241491,0.672945205479452
59,1169,166,63,13.75,469,746,300.8499999999999,91,1446,17,580,923,648,129,0.9083566069263989,0.49999976087035536,0.8084370677731674,0.8088235294117647,0.8086206896551724,0.8082340195016251
67,1263,192,83,22,352,566,300.8499999999999,91,1493,26,416,669,545,97,0.9082025855681872,0.4999997756890943,0.8459477561955794,0.8461538461538461,0.8461538461538461,0.8460388639760837
71,1325,166,76,13.75,596,724,300.8499999999999,91,2642.5,48,755.5,1169,519,129,0.9081535128206392,0.49999992839555013,0.5014191106906338,0.2864583333333333,0.7888815354070152,0.6193327630453379
51,1479,176,107,33,550,529,250,91,1630,36,606,583,644,97,0.9083515883999176,0.4999998118107569,0.907361963190184,0.9166666666666666,0.9075907590759076,0.9073756432246999
75,1596,204,107,34,669,403,290,91,1989,42,755.5,502,479,97,0.908067054575195,0.4999998736135725,0.8024132730015083,0.8095238095238095,0.885506287227002,0.8027888446215139
113,2084,319,107,42,653,354.70000000000005,300.8499999999999,91,2638,53,755.5,420,371,132,0.9077347956692525,0.49999992815105065,0.7899924184988628,0.7924528301886793,0.8643282594308405,0.8445238095238097
108,1907,293,107,31,442,354.70000000000005,300.8499999999999,78,2376,39,551,420,359,108,0.907684850489784,0.49999991143194006,0.8026094276094277,0.7948717948717948,0.8021778584392014,0.8445238095238097
112,1974,303,82,24,545,354.70000000000005,300.8499999999999,78,2460,30,679,420,345,137,0.9076219614697386,0.49999991737722255,0.802439024390244,0.8,0.8026509572901326,0.8445238095238097
104,1722,167,84,13.75,564,354.70000000000005,272,91,1872,17,613,420,354,108,0.9076629895838391,0.49999985732157204,0.9198717948717948,0.8088235294117647,0.9200652528548124,0.8445238095238097
94,1652,223,78,19,458,419,300.8499999999999,91,1808,21,501,459,337,107,0.9075835579851027,0.4999998470416634,0.9137168141592921,0.9047619047619048,0.9141716566866267,0.9128540305010894
108,2300,319,107,16,324,354.70000000000005,300.8499999999999,91,2642.5,86,755.5,556,726.5,104,0.9084433966242935,0.49999992839555013,0.8703878902554399,0.18604651162790697,0.42885506287227004,0.6379496402877699
134,2333,319,107,24,243.75,354.70000000000005,162,48,2642.5,83,369.75,420,726.5,97,0.9084433966242935,0.49999992839555013,0.882876064333018,0.2891566265060241,0.6592292089249493,0.8445238095238097
118,2554,319,107,36,243.75,354.70000000000005,107,74,2642.5,99,467,420,726.5,108,0.9084433966242935,0.49999992839555013,0.9665089877010407,0.36363636363636365,0.521948608137045,0.8445238095238097
120,2270,301,107,42,243.75,354.70000000000005,300.8499999999999,78,2642.5,97,369.75,420,726.5,97,0.9084433966242935,0.49999992839555013,0.859035004730369,0.4329896907216495,0.6592292089249493,0.8445238095238097
146,2305,319,107,29,243.75,354.70000000000005,282,91,2642.5,59,369.75,420,726.5,97,0.9084433966242935,0.49999992839555013,0.8722800378429517,0.4915254237288136,0.6592292089249493,0.8445238095238097
94,1612,218,107,44,394,354.70000000000005,187,91,1920,52,469,420,392,124,0.9078144919104668,0.49999986436631944,0.8395833333333333,0.8461538461538461,0.8400852878464818,0.8445238095238097
107,1568,261,107,56,308,659,166,67,1841,66,369.75,774,276,101,0.9072132907253859,0.49999985247608564,0.8517110266159695,0.8484848484848485,0.8329952670723462,0.851421188630491
83,1257,176,74,31,518,470,140,66,1340,33,552,486,309,97,0.9074326477067072,0.499999721541546,0.9380597014925374,0.9393939393939394,0.9384057971014492,0.9670781893004116
52,1287,168,79,14,313,389,104,91,1354,17,369.75,420,350,97,0.9076450283730223,0.49999972727014874,0.9505169867060561,0.8235294117647058,0.8465179175118324,0.9261904761904762
64,1331,167,52,20,332,881,136,55,1447,22,369.75,1033,292,112,0.9073261469504651,0.499999761200759,0.9198341395991707,0.9090909090909091,0.8979039891818796,0.8528557599225557
79,1303,166,93,15,304,525,176,91,1371,17,369.75,576,311,97,0.9074443743939373,0.49999973399175696,0.950401167031364,0.8823529411764706,0.8221771467207573,0.9114583333333334
94,1402,166,74,21,373,555,231,91,1504,23,400,588,312,102,0.9074501785530162,0.49999977895823905,0.9321808510638298,0.9130434782608695,0.9325,0.9438775510204082
86,1429,185,92,46,455,419,205,74,1513,49,482,440,326,97,0.9075275168408663,0.499999781580128,0.9444811632518176,0.9387755102040817,0.9439834024896265,0.9522727272727273
112,1496,287,90,31,602,507,197,91,1594,33,642,558,284,97,0.9072713878042168,0.4999998032143751,0.9385194479297365,0.9393939393939394,0.9376947040498442,0.9086021505376344
85,1441,238,107,18,503,577,204,91,1556,19,543,623,257,97,0.9070600449131586,0.49999979348537216,0.9260925449871465,0.9473684210526315,0.9263351749539595,0.9261637239165329
96,1311,207,59,15,488,507,136,91,1379,17,513,533,193,114,0.9063080304024669,0.4999997370691944,0.9506889050036258,0.8823529411764706,0.9512670565302144,0.9512195121951219
96,1325,211,68,15,497,504,112,69,1412,17,530,537,195,124,0.9063394108319476,0.49999974921554624,0.9383852691218131,0.8823529411764706,0.9377358490566038,0.9385474860335196
96,1273,204,69,19,522,417,141,91,1637,24,671,536,195,114,0.9063394108319476,0.4999998134167535,0.7776420281001832,0.7916666666666666,0.7779433681073026,0.7779850746268657
78,1405,214,58,39,557,486,128,73,1661,46,659,575,169,140,0.9058703450481898,0.49999981876972915,0.8458759783263095,0.8478260869565217,0.8452200303490136,0.8452173913043478
79,1515,261,73,18,450,362,87,68,1594,19,473,420,165,159,0.9057843599898309,0.4999998032143751,0.9504391468005019,0.9473684210526315,0.9513742071881607,0.861904761904762
65,1443,270,58,36,417,512,82,91,1538,38,444,546,247,134,0.9069694206674218,0.49999978862319294,0.9382314694408322,0.9473684210526315,0.9391891891891891,0.9377289377289377
54,1418,285,82,29,452,480,86,48,1492,31,475,505,234,170,0.906839419872135,0.4999997753883087,0.9504021447721179,0.9354838709677419,0.9515789473684211,0.9504950495049505
60,1436,275,66,40,412,542,105,68,1520,42,436,574,182,147,0.9061224655848902,0.4999997835872576,0.9447368421052632,0.9523809523809523,0.944954128440367,0.9442508710801394
61,1449,300,73,29,434,520,89,84,1524,31,457,547,229,167,0.906785286152369,0.4999997847217917,0.9507874015748031,0.9354838709677419,0.949671772428884,0.9506398537477148
55,1465,270,72,49,377,581,44,37,1541,52,397,611,204,169,0.9064726408932803,0.4999997894454034,0.9506813757300454,0.9423076923076923,0.9496221662468514,0.9509001636661211
45,1400,266,60,56,493,567,48,48,1473,59,519,596,243,174,0.9069309754239071,0.49999976955647457,0.9504412763068567,0.9491525423728814,0.9499036608863198,0.9513422818791947
68,1530,319,61,54,571,504,63,40,1663,59,621,548,224,145,0.9067286121112973,0.4999998192053787,0.9200240529164161,0.9152542372881356,0.9194847020933977,0.9197080291970803
81,1561,306,75,54,650,570,124,50,1664,58,693,608,201,150,0.906429622463641,0.4999998194226146,0.9381009615384616,0.9310344827586207,0.937950937950938,0.9375
85,1605,287,68,107,641,594,84,65,1711,114,683,633,187,148,0.90620965507768525,0.4999998292070322,0.9380479251899474,0.9385964912280702,0.9385065885797951,0.9383886255924171
96,1703,319,61,107,670,503,60,55,1852,116,755.5,547,203,187,0.9064584497437508,0.4999998542233252,0.9195464362850972,0.9224137931034483,0.886829913964262,0.9195612431444241
86,1647,317,84,153,621,628,58,52,1733,161,653,661,182,164,0.9061224655848902,0.4999998335158555,0.9503750721292556,0.9503105590062112,0.9509954058192955,0.9500756429652042
72,1400,238,45,61,518,630,92,65,1492,65,552,671,163,187,0.9057397044406477,0.4999997753883087,0.938337801608579,0.9384615384615385,0.9384057971014492,0.9388971684053651
75,1465,237,46,53,569,562,76,53,1541,56,599,591,177,187,0.9060300966222778,0.4999997894454034,0.9506813757300454,0.9464285714285714,0.9499165275459098,0.9509306260575296
101,1578,286,38,138,670,536,45,26,1660,145,755.5,564,126,187,0.9046425512590116,0.4999998185513137,0.9506024096385542,0.9517241379310345,0.886829913964262,0.950354609929078
92,1502,245,34,134,670,625,35,24.450000000000003,1580,141,755.5,657,145,187,0.9052793512697525,0.4999997997115847,0.950632911392405,0.950354609929078,0.886829913964262,0.9512937595129376
80,1408,245,36,119,570,777,62,49,1481,125,600,817,150,187,0.9054188730944335,0.49999977203934964,0.950708980418636,0.952,0.95,0.9510403916768666
89,1466,270,39,107,525,636,35,48,1552,113,556,673,156,183,0.9055739261915361,0.499999792419492,0.9445876288659794,0.9469026548672567,0.9442446043165468,0.9450222882615156
73,1511,257,43,129,670,694,54,32,1589,136,724,730,185,171,0.9061753730553641,0.49999980197400234,0.9509125235997483,0.9485294117647058,0.925414364640884,0.9506849315068493
83,1404,241,32,163,670,863,35,24.450000000000003,1477,171,706,908,153,181,0.9054979957619532,0.49999977080295516,0.950575490859851,0.9532163742690059,0.9490084985835694,0.9504405286343612
79,1404,261,29,131,659,852,72,26,1477,138,693,896,137,176,0.9050338186328274,0.49999977080295516,0.950575490859851,0.9492753623188406,0.950937950937951,0.9508928571428571
68,1430,246,34,130,600,839,36,29,1504,137,631,883,147,164,0.905336356027572,0.49999977895823905,0.9507978723404256,0.948905109489051,0.9508716323296355,0.9501698754246886
76,1401,251,37,112,647,847,56,36,1401,112,647,847,143,140,0.90522067108304,0.4999997452620006,1,1,1,1
76,1412,249,34,172,478,960,35,24.450000000000003,1421,173,481,966,133,120,0.9048993990604778,0.49999975238220695,0.9936664320900774,0.9942196531791907,0.9937629937629938,0.9937888198757764
62,1378,244,40,165,607,964,47,24.450000000000003,1378,165,607,964,159,129,0.9056468509206721,0.4999997366874438,1,1,1,1
72,1318,228,44,145,542,1020,35,24.450000000000003,1318,145,542,1020,153,153,0.9054979957619532,0.49999971216792816,1,1,1,1
92,1394,216,39,158,522,1020,68,59,1394,158,522,1020,142,142,0.9051906798317156,0.49999974269723285,1,1,1,1
86,1253,207,23,125,582,974,76,62,1316,125,582,974,128,147,0.9047189473957922,0.49999971129239384,0.9521276595744681,1,1,1
89,1472,235,30,147,581,799,114,45,1472,147,581,799,127,162,0.9046810651376977,0.4999997692432656,1,1,1,1
84,1449,236,31,109,569,811,104,58,1449,109,569,811,145,156,0.9052793512697525,0.4999997618595152,1,1,1,1
96,1519,288,45,136,572,750,67,59,1538,138,579,759,137,144,0.9050338186328274,0.49999978862319294,0.9876462938881665,0.9855072463768116,0.9879101899827288,0.9881422924901185
83,1448,257,53,134,500,832,95,70,1448,134,500,832,139,148,0.9050979851781847,0.4999997615304783,1,1,1,1
98,1484,268,46,171,578,830,74,51,1475,170,574,825,145,170,0.9052793512697525,0.49999977018098246,1.0061016949152541,1.0058823529411764,1.0069686411149825,1.006060606060606
92,1587,314,34,196,518,717,61,44,1607,198,524,726,144,168,0.9052502251143105,0.49999980638533426,0.9875544492843809,0.98989898989899,0.9885496183206107,0.987603305785124
89,1536,271,31,136,547,736,42,39,1536,136,547,736,121,172,0.9044399404907298,0.4999997880723741,1,1,1,1
81,1615,292,31,162,562,816,66,27,1615,162,562,816,145,161,0.9052793512697525,0.49999980829874724,1,1,1,1
88,1502,298,31,106,598,795,53,52,1502,106,598,795,123,154,0.9045230605819398,0.4999997783691873,1,1,1,1
84,1486,305,25,126,593,820,59,39,1486,126,593,820,116,165,0.9042189511918559,0.4999997735708243,1,1,1,1
73,1343,259,23,84,591,865,44,48,1343,84,591,865,139,170,0.9050979851781847,0.49999972278420024,1,1,1,1
80,1451,319,29,114,508,871,73,38,1451,114,508,871,122,155,0.9044818582246311,0.4999997625155493,1,1,1,1
97,1574,319,35,197,630,1038,111,50,1771,211,709,1168,135,170,0.9049676543262872,0.49999984058364244,0.8887634105025409,0.933649289099526,0.8885754583921015,0.8886986301369864
85,1631,308,31,199,642,1020,91,44,1631,209,642,1020,135,152,0.9049676543262872,0.4999998120414516,1,0.9521531100478469,1,1
78,1684,319,32,185,514,1044,68,48,1684,185,514,1044,136,179,0.9050009918928839,0.4999998236863931,1,1,1,1
92,1568,319,35,199,541,1049,72,39,1568,205,541,1049,105,128,0.9036546632818494,0.4999997966342149,1,0.9707317073170731,1,1
94,1551,319,42,176,597,928,67,39,1551,176,597,928,127,131,0.9046810651376977,0.49999979215173257,1,1,1,1
85,1503,316,32,167,611,1019,43,30,1503,167,611,1019,109,120,0.903873700904011,0.4999997786640071,1,1,1,1
93,1560,319,33,177,545,944,80,28,1560,177,545,944,104,140,0.9035971369638471,0.49999979454306376,1,1,1,1
98,1613,319,25,199,659,1105.8999999999999,68,30,1613,211,659,1169,118,129,0.9043097069334213,0.4999998078230619,1,0.943127962085308,1,0.946022241231822
95,1579,319,23,199,653,1044,45,24.450000000000003,1579,199,653,1044,109,135,0.903873700904011,0.49999979945781414,1,1,1,1
86,1510,319,23,192,670,1056,51,24.450000000000003,1510,192,672,1056,100.75,174,0.9034018852397274,0.4999997807113723,1,1,0.9970238095238095,1
39,1620,201,44,13.75,243.75,354.70000000000005,74,61,2642.5,17,369.75,460,726.5,97,0.9084433966242935,0.49999992839555013,0.6130558183538316,0.8088235294117647,0.6592292089249493,0.7710869565217392
51,1764,180,81,18,243.75,354.70000000000005,54,27,2642.5,54,477,420,726.5,124,0.9084433966242935,0.49999992839555013,0.6675496688741722,0.3333333333333333,0.5110062893081762,0.8445238095238097
65,1464,166,32,13.75,243.75,354.70000000000005,196,91,2642.5,17,369.75,420,726.5,100,0.9084433966242935,0.49999992839555013,0.5540208136234627,0.8088235294117647,0.6592292089249493,0.8445238095238097
86,1379,250,48,28,243.75,1105.8999999999999,300.8499999999999,91,2050,42,369.75,1169,726.5,127,0.9084433966242935,0.4999998810232005,0.6726829268292683,0.6666666666666666,0.6592292089249493,0.946022241231822
43,1258,190,77,21,537,746,298,91,2059,34,755.5,1169,645,97,0.9083528491591236,0.4999998820610353,0.6109762020398252,0.6176470588235294,0.7107875579086698,0.6381522668947819
102,1640,280,95,68,670,546,300.8499999999999,91,2060,85,755.5,686,576,97,0.9082550316910915,0.49999988217551133,0.7961165048543689,0.8,0.886829913964262,0.7959183673469388
81,1475,237,89,44,425,700,231,91,1552,46,447,736,297,126,0.9073588000817125,0.499999792419492,0.9503865979381443,0.9565217391304348,0.9507829977628636,0.9510869565217391
75,1437,218,80,38,504,697,265,91,1532,41,537,743,304,110,0.9074026217157498,0.49999978696425773,0.9379895561357703,0.926829268292683,0.9385474860335196,0.9380888290713324
47,1322,205,73,13.75,243.75,646,216,79,2612,17,369.75,1169,726.5,109,0.9084433966242935,0.49999992671355437,0.5061255742725881,0.8088235294117647,0.6592292089249493,0.5526090675791274
88,1556,306,98,23,243.75,527,300.8499999999999,91,2642.5,45,412,1029,726.5,97,0.9084433966242935,0.49999992839555013,0.5888363292336802,0.5111111111111111,0.591626213592233,0.5121477162293488
87,1655,282,91,35,243.75,440,300.8499999999999,91,2642.5,68,432,849,608,97,0.9083032951807998,0.49999992839555013,0.6263008514664143,0.5147058823529411,0.5642361111111112,0.5182567726737338
87,1767,307,99,13.75,246,571,217,74,2642.5,22,411,954,726.5,115,0.9084433966242935,0.49999992839555013,0.6686849574266793,0.625,0.5985401459854015,0.5985324947589099
93,1604,238,101,57,314,668,266,91,2341,83,458,975,676,97,0.9083899931305289,0.49999990876380246,0.6851772746689448,0.6867469879518072,0.6855895196506551,0.6851282051282052
55,1418,216,72,33,259,550,238,64,2051,48,375,796,671,97,0.9083842457819659,0.4999998811391905,0.6913700633837152,0.6875,0.6906666666666667,0.6909547738693468
53,1426,169,107,25,243.75,685,216,76,2382,42,374,1144,726.5,97,0.9084433966242935,0.4999999118775648,0.5986565910999161,0.5952380952380952,0.6517379679144385,0.5987762237762237
104,1352,166,107,60,294,606,300.8499999999999,78,2028,90,441,909,650,97,0.9083590918740898,0.4999998784278484,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
53,1316,229,57,13.75,243.75,423,300.8499999999999,91,2600,17,369.75,836,726.5,97,0.9084433966242935,0.499999926035503,0.5061538461538462,0.8088235294117647,0.6592292089249493,0.5059808612440191
91,1400,251,100,14,243.75,457,266,91,2642.5,27,369.75,881,636,100,0.908341352395878,0.49999992839555013,0.5298013245033113,0.5185185185185185,0.6592292089249493,0.5187287173666288
69,1535,231,75,14,255,432,296,91,2642.5,27,492,833,671,131,0.9083842457819659,0.49999992839555013,0.5808893093661306,0.5185185185185185,0.5182926829268293,0.5186074429771909
92,1423,307,63,13.75,243.75,625,266,91,2377,22,387,1044,650,97,0.9083590918740898,0.49999991150644524,0.5986537652503156,0.625,0.6298449612403101,0.5986590038314177
23,1458,220,35,13.75,243.75,354.70000000000005,300.8499999999999,78,2642.5,17,755.5,420,726.5,129,0.9084433966242935,0.49999992839555013,0.5517502365184485,0.8088235294117647,0.32263401720714757,0.8445238095238097
56,1832,196,107,39,243.75,354.70000000000005,101,45,2642.5,211,755.5,782,726.5,129,0.9084433966242935,0.49999992839555013,0.693282876064333,0.1848341232227488,0.32263401720714757,0.4535805626598466
44,2003,272,44,13.75,243.75,354.70000000000005,88,24.450000000000003,2642.5,17,755.5,707,726.5,98,0.9084433966242935,0.49999992839555013,0.7579943235572375,0.8088235294117647,0.32263401720714757,0.5016973125884018
71,1738,217,82,13.75,243.75,354.70000000000005,300.8499999999999,78,2642.5,17,431,837,726.5,118,0.9084433966242935,0.49999992839555013,0.6577105014191107,0.8088235294117647,0.5655452436194895,0.4237753882915174
