Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,field_e,pitch_h,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
65,1443,270,58,36,417,512,82,97,1538,38,444,546,247,134,1.234768157148572,0.49999978862319294,0.9382314694408322,0.9473684210526315,0.9391891891891891,0.9377289377289377
54,1418,285,82,29,452,480,86,48,1492,31,475,505,234,170,1.234094866193709,0.4999997753883087,0.9504021447721179,0.9354838709677419,0.9515789473684211,0.9504950495049505
60,1436,275,66,40,412,542,105,68,1520,42,436,574,182,147,1.2305529870850067,0.4999997835872576,0.9447368421052632,0.9523809523809523,0.944954128440367,0.9442508710801394
61,1449,300,73,29,434,520,89,84,1524,31,457,547,229,167,1.2338176486191481,0.4999997847217917,0.9507874015748031,0.9354838709677419,0.949671772428884,0.9506398537477148
55,1465,270,72,49,377,581,44,37,1541,52,397,611,204,169,1.2322496925797712,0.4999997894454034,0.9506813757300454,0.9423076923076923,0.9496221662468514,0.9509001636661211
45,1400,266,60,56,493,567,48,48,1473,59,519,596,243,174,1.234567901234568,0.49999976955647457,0.9504412763068567,0.9491525423728814,0.9499036608863198,0.9513422818791947
68,1530,320,61,54,571,504,63,40,1663,59,621,548,224,145,1.2335293173929183,0.4999998192053787,0.9200240529164161,0.9152542372881356,0.9194847020933977,0.9197080291970803
81,1561,306,75,54,650,570,124,50,1664,58,693,608,201,150,1.2320380630716503,0.4999998194226146,0.9381009615384616,0.9310344827586207,0.937950937950938,0.9375
85,1605,287,68,107,641,594,84,65,1711,114,683,633,187,148,1.2309700902875331,0.4999998292070322,0.9380479251899474,0.9385964912280702,0.9385065885797951,0.9383886255924171
96,1703,324,61,107,707,503,60,55,1852,116,769,547,203,187,1.232179775020719,0.4999998542233252,0.9195464362850972,0.9224137931034483,0.9193758127438232,0.9195612431444241
86,1647,317,84,153,621,628,58,52,1733,161,653,661,182,164,1.2305529870850067,0.4999998335158555,0.9503750721292556,0.9503105590062112,0.9509954058192955,0.9500756429652042
72,1400,238,45,61,518,630,92,65,1492,65,552,671,163,191,1.2287597350659403,0.4999997753883087,0.938337801608579,0.9384615384615385,0.9384057971014492,0.9388971684053651
75,1465,237,46,53,569,562,76,53,1541,56,599,591,177,208,1.230114734223713,0.4999997894454034,0.9506813757300454,0.9464285714285714,0.9499165275459098,0.9509306260575296
101,1578,286,38,138,878,536,45,26,1660,145,924,564,126,218,1.2239016184002114,0.4999998185513137,0.9506024096385542,0.9517241379310345,0.9502164502164502,0.950354609929078
92,1502,245,34,134,795,625,21,22,1580,141,836,657,145,194,1.226675324457206,0.4999997997115847,0.950632911392405,0.950354609929078,0.9509569377990431,0.9512937595129376
80,1408,245,36,119,570,777,62,49,1481,125,600,817,150,190,1.2272994172714449,0.49999977203934964,0.950708980418636,0.952,0.95,0.9510403916768666
89,1466,270,39,107,525,636,35,48,1552,113,556,673,156,183,1.2280006254260654,0.499999792419492,0.9445876288659794,0.9469026548672567,0.9442446043165468,0.9450222882615156
73,1511,257,43,129,688,694,54,32,1589,136,724,730,185,171,1.2308056844473123,0.49999980197400234,0.9509125235997483,0.9485294117647058,0.9502762430939227,0.9506849315068493
83,1404,241,32,163,671,863,31,23,1477,171,706,908,153,181,1.2276562085905556,0.49999977080295516,0.950575490859851,0.9532163742690059,0.9504249291784702,0.9504405286343612
79,1404,261,29,131,659,852,72,26,1477,138,693,896,137,176,1.2255919233045867,0.49999977080295516,0.950575490859851,0.9492753623188406,0.950937950937951,0.9508928571428571
68,1430,246,34,130,600,839,36,29,1504,137,631,883,147,164,1.2269295457775036,0.49999977895823905,0.9507978723404256,0.948905109489051,0.9508716323296355,0.9501698754246886
76,1401,251,37,112,647,847,56,36,1401,112,647,847,143,140,1.2264147120406708,0.4999997452620006,1,1,1,1
76,1412,249,34,172,478,960,27,16,1421,173,481,966,133,120,1.2250064066076989,0.49999975238220695,0.9936664320900774,0.9942196531791907,0.9937629937629938,0.9937888198757764
62,1378,244,40,165,607,964,47,24,1378,165,607,964,159,129,1.228333322775324,0.4999997366874438,1,1,1,1
72,1318,228,44,145,542,1020,35,24,1318,145,542,1020,153,153,1.2276562085905556,0.49999971216792816,1,1,1,1
92,1394,216,39,158,522,1020,68,59,1394,158,522,1020,142,142,1.2262819304902024,0.49999974269723285,1,1,1,1
86,1253,207,17,125,582,974,76,62,1253,125,582,974,128,147,1.2242283611177172,0.499999681530488,1,1,1,1
89,1472,235,30,147,581,799,114,45,1472,147,581,799,127,162,1.2240661475121006,0.4999997692432656,1,1,1,1
84,1449,236,31,109,569,811,104,58,1449,109,569,811,145,156,1.226675324457206,0.4999997618595152,1,1,1,1
96,1519,288,45,136,572,750,67,59,1538,138,579,759,137,144,1.2255919233045867,0.49999978862319294,0.9876462938881665,0.9855072463768116,0.9879101899827288,0.9881422924901185
83,1448,257,53,134,500,832,95,70,1448,134,500,832,139,148,1.2258732861819563,0.4999997615304783,1,1,1,1
98,1484,268,46,171,578,830,74,51,1475,170,574,825,145,170,1.226675324457206,0.49999977018098246,1.0061016949152541,1.0058823529411764,1.0069686411149825,1.006060606060606
92,1587,314,34,196,518,717,61,44,1607,198,524,726,144,168,1.226545832664573,0.49999980638533426,0.9875544492843809,0.98989898989899,0.9885496183206107,0.987603305785124
89,1536,271,31,136,547,736,42,39,1536,136,547,736,121,172,1.22304236947026,0.4999997880723741,1,1,1,1
81,1615,292,31,162,562,816,66,27,1615,162,562,816,145,161,1.226675324457206,0.49999980829874724,1,1,1,1
88,1502,298,31,106,598,795,53,52,1502,106,598,795,123,154,1.2233936117694213,0.4999997783691873,1,1,1,1
84,1486,305,25,126,593,820,59,39,1486,126,593,820,116,165,1.2221167352973217,0.4999997735708243,1,1,1,1
73,1343,259,21,84,591,865,44,48,1343,84,591,865,139,170,1.2258732861819563,0.49999972278420024,1,1,1,1
80,1451,319,29,114,508,871,73,38,1451,114,508,871,122,155,1.2232192861897602,0.4999997625155493,1,1,1,1
97,1574,322,35,197,630,1038,111,50,1771,222,709,1168,135,170,1.2253030684407724,0.49999984058364244,0.8887634105025409,0.8873873873873874,0.8885754583921015,0.8886986301369864
85,1631,308,31,209,642,1020,91,44,1631,209,642,1020,135,152,1.2253030684407724,0.4999998120414516,1,1,1,1
78,1684,373,32,185,514,1044,68,48,1684,185,514,1044,136,179,1.225448451644861,0.4999998236863931,1,1,1,1
92,1568,338,35,205,541,1049,72,39,1568,205,541,1049,105,128,1.2198033633138605,0.4999997966342149,1,1,1,1
94,1551,334,42,176,597,928,67,39,1551,176,597,928,127,131,1.2240661475121006,0.49999979215173257,1,1,1,1
85,1503,316,32,167,611,1019,43,30,1503,167,611,1019,109,120,1.2206931720557894,0.4999997786640071,1,1,1,1
93,1560,348,33,177,545,944,80,28,1560,177,545,944,104,140,1.2195713039865872,0.49999979454306376,1,1,1,1
98,1613,373,25,222,659,1189,68,30,1613,222,659,1189,118,129,1.2224954586586532,0.4999998078230619,1,1,1,1
95,1579,339,21,199,653,1044,45,12,1579,199,653,1044,109,135,1.2206931720557894,0.49999979945781414,1,1,1,1
86,1510,327,16,192,672,1056,51,23,1510,192,672,1056,66,174,1.206220089986174,0.4999997807113723,1,1,1,1
81,1475,237,89,44,425,700,231,163,1552,46,447,736,297,126,1.236856686906954,0.499999792419492,0.9503865979381443,0.9565217391304348,0.9507829977628636,0.9510869565217391
75,1437,218,80,38,504,697,265,193,1532,41,537,743,304,110,1.2370993632686182,0.49999978696425773,0.9379895561357703,0.926829268292683,0.9385474860335196,0.9380888290713324
62,1457,178,71,21,366,620,238,168,1698,24,427,723,392,101,1.2394735687248153,0.49999982658181663,0.8580683156654888,0.875,0.8571428571428571,0.8575380359612724
80,1419,155,47,7,417,668,263,171,1678,8,493,790,368,131,1.2389278551674845,0.49999982242325486,0.8456495828367103,0.875,0.845841784989858,0.8455696202531645
98,1370,166,66,23,316,595,240,201,1451,24,335,616,299,94,1.2369270661883784,0.4999997625155493,0.9441764300482426,0.9583333333333334,0.9432835820895522,0.9659090909090909
97,1322,166,87,13,474,707,283,193,1400,14,502,746,260,105,1.2353805398896387,0.4999997448979592,0.9442857142857143,0.9285714285714286,0.9442231075697212,0.9477211796246648
114,1305,173,51,14,464,792,250,168,1391,15,495,835,225,117,1.233587905894096,0.49999974158617505,0.9381739755571531,0.9333333333333333,0.9373737373737374,0.948502994011976
104,1333,206,59,20,440,878,223,112,1402,21,463,914,217,80,1.2331056212633822,0.4999997456252633,0.9507845934379457,0.9523809523809523,0.9503239740820735,0.9606126914660832
109,1402,230,88,36,570,527,182,95,1475,38,600,554,241,116,1.2344655322097489,0.49999977018098246,0.9505084745762712,0.9473684210526315,0.95,0.9512635379061372
97,1404,229,106,57,615,649,225,193,1477,60,647,683,274,120,1.2359812412256688,0.49999977080295516,0.950575490859851,0.95,0.9505409582689336,0.9502196193265008
98,1510,265,97,46,605,664,177,95,1631,50,653,717,269,135,1.2357731684616804,0.4999998120414516,0.9258123850398529,0.92,0.9264931087289433,0.9260808926080892
93,1365,206,102,62,587,671,192,142,1445,66,622,710,275,112,1.2360220379207512,0.4999997605392656,0.9446366782006921,0.9393939393939394,0.9437299035369775,0.9450704225352112
82,1293,209,78,44,527,607,173,163,1360,46,554,639,326,92,1.2378006713052723,0.49999972967128026,0.950735294117647,0.9565217391304348,0.9512635379061372,0.9499217527386542
71,1310,205,59,49,422,701,141,122,1387,52,447,742,293,110,1.2367133370939094,0.49999974009353515,0.9444844989185291,0.9423076923076923,0.9440715883668904,0.944743935309973
105,1440,206,67,26,450,431,200,160,1808,33,565,541,236,114,1.2342027893031235,0.4999998470416634,0.7964601769911505,0.7878787878787878,0.7964601769911505,0.7966728280961183
87,1358,192,67,24,345,415,174,95,1571,28,399,480,215,101,1.23298001217527,0.4999997974101727,0.864417568427753,0.8571428571428571,0.8646616541353384,0.8645833333333334
68,1644,248,59,39,363,396,74,103,1741,41,384,419,176,137,1.2300243978922214,0.49999983504234957,0.9442848937392303,0.9512195121951219,0.9453125,0.9451073985680191
84,1645,261,75,44,552,470,102,114,1730,46,581,494,212,162,1.2327876041954853,0.49999983293795314,0.9508670520231214,0.9565217391304348,0.9500860585197934,0.951417004048583
87,1595,256,55,95,479,510,190,150,1678,100,504,536,219,151,1.233229163649049,0.49999982242325486,0.9505363528009535,0.95,0.9503968253968254,0.9514925373134329
86,1502,219,62,70,497,552,145,158,1590,74,526,584,231,162,1.2339298315512963,0.4999998022230133,0.9446540880503145,0.9459459459459459,0.9448669201520913,0.9452054794520548
72,1550,267,74,90,418,494,99,74,1631,95,440,520,208,169,1.232523303472344,0.4999998120414516,0.950337216431637,0.9473684210526315,0.95,0.95
86,1528,306,52,69,468,470,89,47,1607,73,492,494,170,183,1.2294623439700076,0.49999980638533426,0.9508400746733043,0.9452054794520548,0.9512195121951219,0.951417004048583
90,1594,282,67,78,509,521,69,51,1688,83,539,552,192,161,1.2313675900897756,0.49999982452101255,0.9443127962085308,0.9397590361445783,0.9443413729128015,0.9438405797101449
95,1811,321,76,180,619,668,74,36,1905,189,651,703,179,176,1.230292679107414,0.49999986222194664,0.9506561679790027,0.9523809523809523,0.95084485407066055,0.9502133712660028
95,1598,311,63,73,419,541,50,68,1681,77,441,569,182,154,1.2305529870850067,0.4999998230565147,0.9506246281975015,0.948051948051948,0.9501133786848073,0.9507908611599297
105,1663,319,65,93,488,495,69,51,1749,98,513,521,196,171,1.2316724186477799,0.4999998365479449,0.9508290451686678,0.9489795918367347,0.9512670565302144,0.9500959692898272
98,1617,266,78,101,566,522,75,58,1701,106,595,549,159,148,1.228333322775324,0.4999998271929815,0.9506172839506173,0.9528301886792453,0.9512605042016806,0.9508196721311475
95,1529,258,75,69,556,507,52,63,1630,74,593,540,144,161,1.226545832664573,0.4999998118107569,0.938036809815951,0.9324324324324325,0.9376053962900506,0.9388888888888889
88,1480,277,65,96,550,582,64,58,1557,101,579,612,196,133,1.2316724186477799,0.4999997937505595,0.9505459216441875,0.9504950495049505,0.9499136442141624,0.9509803921568627
79,1516,286,50,90,507,595,66,58,1595,95,533,626,209,150,1.2325902319876727,0.4999998034610509,0.9504702194357367,0.9473684210526315,0.9512195121951219,0.950479233226837
74,1392,251,26,104,588,705,41,43,1464,109,619,742,189,146,1.231131361254056,0.49999976671444357,0.9508196721311475,0.9541284403669725,0.9499192245557351,0.9501347708894878
72,1431,236,43,79,535,639,66,41,1505,83,563,672,178,178,1.230204156526887,0.49999977925188466,0.9508305647840531,0.9518072289156626,0.9502664298401421,0.9508928571428571
78,1461,219,59,55,608,553,56,35,1547,58,644,586,177,146,1.230114734223713,0.49999979107549736,0.9444085326438267,0.9482758620689655,0.9440993788819876,0.9436860068259386
79,1499,248,48,75,547,548,56,41,1577,79,575,576,195,159,1.2315972670505786,0.499999798948824,0.9505389980976537,0.9493670886075949,0.951304347826087,0.9513888888888888
103,1541,241,55,60,583,486,73,46,1621,63,613,511,125,130,1.2237347219559627,0.4999998097152541,0.9506477483035164,0.9523809523809523,0.9510603588907015,0.9510763209393346
87,1423,236,53,59,620,634,46,48,1507,62,656,671,155,126,1.2278871533335383,0.49999977983742316,0.9442601194426012,0.9516129032258065,0.9451219512195121,0.9448584202682563
73,1444,243,50,75,495,608,23,52,1519,79,521,640,158,167,1.2282236873386954,0.4999997833022228,0.9506254114549045,0.9493670886075949,0.9500959692898272,0.95
67,1475,237,46,92,466,608,41,48,1552,97,490,640,181,160,1.2304670808203386,0.499999792419492,0.9503865979381443,0.9484536082474226,0.9510204081632653,0.95
64,1405,223,56,102,417,603,56,36,1478,107,439,634,197,168,1.2317468832310732,0.4999997711129951,0.9506089309878214,0.9532710280373832,0.9498861047835991,0.9511041009463722
68,1374,237,50,170,507,812,49,29,1455,180,537,860,210,179,1.2326565865560943,0.4999997638195109,0.9443298969072165,0.9444444444444444,0.9441340782122905,0.9441860465116279
81,1481,235,47,113,444,749,53,42,1558,119,467,788,154,129,1.2277723558019096,0.49999979401523625,0.9505776636713735,0.9495798319327731,0.9507494646680942,0.950507614213198
68,1443,215,60,144,541,785,52,22,1518,151,569,826,203,148,1.232179775020719,0.4999997830166244,0.950592885375494,0.9536423841059603,0.9507908611599297,0.950363196125908
67,1485,241,47,167,503,729,48,33,1562,176,529,767,162,173,1.2286549094564416,0.49999979506886505,0.9507042253521126,0.9488636363636364,0.9508506616257089,0.9504563233376793
76,1363,198,58,174,453,853,39,37,1443,184,480,903,156,156,1.2280006254260654,0.49999975987501977,0.9445599445599445,0.9456521739130435,0.94375,0.9446290143964563
63,1348,212,53,149,469,816,58,40,1418,157,493,858,150,148,1.2272994172714449,0.49999975133335056,0.9506346967559943,0.9490445859872612,0.9513184584178499,0.951048951048951
65,1380,235,33,155,485,1040,29,26,1452,163,510,1094,144,147,1.226545832664573,0.4999997628425502,0.9504132231404959,0.950920245398773,0.9509803921568627,0.9506398537477148
76,1475,218,52,191,512,897,41,24,1552,201,539,944,158,169,1.2282236873386954,0.499999792419492,0.9503865979381443,0.9502487562189055,0.9499072356215214,0.9502118644067796
78,1390,220,46,171,524,958,34,20,1462,180,551,1008,147,149,1.2269295457775036,0.4999997660757428,0.9507523939808481,0.95,0.9509981851179673,0.9503968253968254
82,1286,205,44,127,439,1049,68,60,1286,127,439,1049,155,172,1.2278871533335383,0.49999969766525015,1,1,1,1
59,1418,203,43,140,457,998,76,47,1418,140,457,998,166,132,1.229067382264516,0.49999975133335056,1,1,1,1
88,1382,212,49,129,512,918,63,50,1391,130,515,924,122,144,1.2232192861897602,0.49999974158617505,0.9935298346513299,0.9923076923076923,0.9941747572815534,0.9935064935064936
92,1400,215,40,142,559,928,30,32,1400,142,559,928,136,149,1.225448451644861,0.4999997448979592,1,1,1,1
84,1424,228,44,179,607,844,39,16,1424,179,607,844,137,146,1.2255919233045867,0.49999975342444136,1,1,1,1
83,1401,202,34,128,527,772,44,32,1401,128,527,772,126,150,1.2239016184002114,0.4999997452620006,1,1,1,1
66,1397,221,42,110,621,857,78,73,1397,110,621,857,199,141,1.2318937900513207,0.4999997438011405,1,1,1,1
75,1419,229,41,95,650,802,67,55,1419,95,650,802,178,152,1.230204156526887,0.49999975168370864,1,1,1,1
81,1489,271,37,111,534,796,64,45,1489,111,534,796,153,147,1.2276562085905556,0.49999977448231286,1,1,1,1
79,1461,224,48,72,562,746,110,58,1461,72,562,746,144,154,1.226545832664573,0.49999976575540833,1,1,1,1
80,1494,250,43,135,478,762,73,52,1494,135,478,762,159,163,1.228333322775324,0.49999977598927614,1,1,1,1
60,1318,217,46,90,538,961,113,64,2073,142,846,1511,178,162,1.230204156526887,0.4999998836486571,0.6357935359382537,0.6338028169014085,0.6359338061465721,0.6360026472534746
71,1436,272,42,140,470,868,84,40,1436,140,470,868,115,164,1.2219229328464036,0.4999997575282625,1,1,1,1
97,1424,241,47,137,571,973,155,66,1433,138,575,979,122,138,1.2232192861897602,0.4999997565119657,0.9937194696441033,0.9927536231884058,0.9930434782608696,0.9938712972420838
77,1481,262,46,113,403,910,120,46,1481,113,403,910,125,128,1.2237347219559627,0.49999977203934964,1,1,1,1
78,1412,235,26,161,448,890,125,65,1430,163,454,901,114,122,1.2217260730278052,0.49999975548926595,0.9874125874125874,0.9877300613496932,0.986784140969163,0.9877913429522752
70,1455,271,37,156,522,1075,99,76,2086,224,748,1541,116,158,1.2221167352973217,0.49999988509434673,0.6975071907957814,0.6964285714285714,0.6978609625668449,0.6975989617131733
82,1479,300,44,178,495,1072,118,42,1664,200,557,1206,129,129,1.2243883095152965,0.4999998194226146,0.8888221153846154,0.89,0.8886894075403949,0.8888888888888888
76,1388,267,19,175,523,1090,108,50,1388,175,523,1090,104,147,1.2195713039865872,0.49999974046790524,1,1,1,1
89,1485,248,34,211,597,1215,65,44,1476,210,593,1208,100,106,1.2186014196061306,0.4999997704922849,1.0060975609756098,1.0047619047619047,1.0067453625632379,1.005794701986755
65,1426,272,23,183,632,1120,93,37,1426,183,632,1120,100,139,1.2186014196061306,0.49999975411561287,1,1,1,1
88,1409,268,32,194,577,1077,67,36,1409,194,577,1077,109,113,1.2206931720557894,0.49999974814648407,1,1,1,1
88,1431,302,24,172,492,1158,73,31,1431,172,492,1158,106,157,1.2200314782734076,0.49999975583088063,1,1,1,1
89,1508,308,29,235,489,1080,66,28,1508,235,489,1080,86,126,1.2145748863664505,0.4999997801293191,1,1,1,1
79,1506,323,23,194,419,920,65,39,1506,194,419,920,101,136,1.2188503684527965,0.4999997795449455,1,1,1,1
66,1496,271,46,166,395,928,121,49,1496,166,395,928,106,122,1.2200314782734076,0.49999977658783495,1,1,1,1
71,1362,208,58,17,384,635,213,201,1611,20,454,751,351,101,1.2385008875799701,0.4999998073456039,0.845437616387337,0.85,0.8458149779735683,0.8455392809587217
100,1216,163,56,8,486,855,230,168,1305,9,521,913,261,86,1.2354253676905234,0.49999970640477975,0.9318007662835249,0.8888888888888888,0.9328214971209213,0.9364731653888281
93,1293,160,35,5,452,617,188,95,1387,5,485,651,249,108,1.2348661113123969,0.49999974009353515,0.9322278298485941,1,0.931958762886598,0.9477726574500768
